	gene	sum159_dmso1.trimmed	sum159_dmso2.trimmed	sum159_jq1.trimmed	sum159_jq2.trimmed	symbol
559	ENSG00000169607	246.742405555392	325.148615261259	141.861682111967	135	CKAP2L
560	ENSG00000169629	18.7524228222098	28.4386543960285	0	0	RGPD8
561	ENSG00000169660	65.1399950666236	63.5129948177969	171.504421657751	222	HEXDC
562	ENSG00000169679	631.660558221805	624.702441566092	399.118314598593	366	BUB1
563	ENSG00000169715	153.967261066565	172.527836669239	303.838080344287	355	MT1E
564	ENSG00000169738	182.58938011099	170.631926376171	589.678783107205	502	DCXR
565	ENSG00000169891	158.902109177673	126.07803448906	35.9947551627378	27	REPS2
566	ENSG00000169908	2148.63286757636	2358.5124045773	873.402147331139	828	TM4SF1
567	ENSG00000170004	1411.36655977684	4091.37441244196	211.733853898458	236	CHD3
568	ENSG00000170312	935.647201866048	799.1261885284	386.414283364686	369	CDK1
569	ENSG00000170515	1458.74110164348	1278.79149267475	906.2208946854	838	PA2G4
570	ENSG00000171234	48.3615114888569	49.2936676197827	8.46935415593832	7	UGT2B7
571	ENSG00000171368	7.89575697777256	16.1152374910828	62.4614869000451	81	TPPP
572	ENSG00000171603	534.937535244091	505.260093102773	905.162225415907	964	CLSTN1
573	ENSG00000171634	228.976952355404	291.970185132559	599.206806532636	497	BPTF
574	ENSG00000171724	111.527567311037	115.650527877182	290.075379840887	243	VAT1L
575	ENSG00000171863	3887.67334193076	3797.50831701634	2804.41489488507	2851	RPS7
576	ENSG00000172037	731.344490066183	847.471901001649	1552.0091490757	1445	LAMB2
577	ENSG00000172164	171.732714266553	170.631926376171	67.7548332475065	61	SNTB1
578	ENSG00000172292	125.345142022139	126.07803448906	295.368726188349	306	CERS6
579	ENSG00000172850	0	0	41.2881015101993	46	LSM2
580	ENSG00000172922	145.084534466571	110.910752144511	273.136671529011	606	RNASEH2C
581	ENSG00000172965	159.889078799894	111.858707291045	42.3467707796916	23	MIR4435-2HG
582	ENSG00000173442	198.380894066535	179.163522694979	806.705983353125	307	EHBP1L1
583	ENSG00000173546	384.918152666412	425.631860793893	797.177959927694	1048	CSPG4
584	ENSG00000173559	438.214512266377	427.527771086961	1152.8908344771	1139	NABP1
585	ENSG00000173597	1207.06384797698	1236.1335110807	584.385436759744	523	SULT1B1
586	ENSG00000173801	280.299372710926	372.546372587973	673.313655397096	1023	JUP
587	ENSG00000173918	748.12297364395	842.732125268977	221.261877323888	230	C1QTNF1
588	ENSG00000174231	425.383907177496	238.884696926639	813.057998970078	1122	PRPF8
589	ENSG00000174564	535.924504866312	468.289842387936	309.131426691749	237	IL20RB
590	ENSG00000174600	309.908461377573	277.750857934545	51.8747942051222	76	CMKLR1
591	ENSG00000174720	741.214186288399	254.051979271188	117.512288913644	171	LARP7
592	ENSG00000175063	227.003013110961	324.200660114725	120.688296722121	126	UBE2C
593	ENSG00000175130	46.3875722444138	60.6691293781941	137.627005033998	154	MARCKSL1
594	ENSG00000175166	889.259629621634	1157.45323391836	1618.70531305371	1614	PSMD2
595	ENSG00000175426	102.644840711043	60.6691293781941	14.8213697728921	18	PCSK1
596	ENSG00000175866	105.605749577708	119.44234846332	276.312679337488	246	BAIAP2
597	ENSG00000176046	159.889078799894	187.695119013788	8.46935415593832	11	NUPR1
598	ENSG00000176171	654.360859532901	832.3046186571	1200.53095160426	1259	BNIP3
599	ENSG00000176225	411.566332466394	362.118865976096	132.333658686536	113	RTTN
600	ENSG00000176658	109.553628066594	113.754617584114	533.569311824114	288	MYO1D
601	ENSG00000176903	102.644840711043	117.546438170251	238.200585635765	291	PNMA1
602	ENSG00000176973	40.4657545110843	44.5538918871113	116.453619644152	163	FAM89B
603	ENSG00000177469	1088.62749331039	1115.74320747085	1823.02848206572	2091	CAVIN1
604	ENSG00000177666	191.472106710984	189.591029306857	402.29432240707	814	PNPLA2
605	ENSG00000177885	410.579362844173	434.163457112701	808.823321892109	670	GRB2
606	ENSG00000178971	30.5960582888687	49.2936676197827	155.624382615367	204	CTC1
607	ENSG00000179104	29.6090886666471	25.5947889564256	96.3389035237983	111	TMTC2
608	ENSG00000179604	267.468767622045	274.906992494942	477.459840541023	657	CDC42EP4
609	ENSG00000179750	180.615440866547	182.007388134582	44.4641093186762	25	APOBEC3B
610	ENSG00000180229	97.7099925999354	25.5947889564256	285.840702762918	242	HERC2P3
611	ENSG00000180573	33.5569671555334	33.1784301286999	257.256632486626	261	HIST1H2AC
612	ENSG00000181019	1804.18046942103	1657.97355128846	6022.76947414163	5061	NQO1
613	ENSG00000181104	1528.81594482121	1559.38621604889	967.623712315953	860	F2R
614	ENSG00000181163	10325.6761876821	6581.65258238752	4338.4266663794	3931	NPM1
615	ENSG00000181458	464.862692066359	444.590963724579	253.021955408657	222	TMEM45A
616	ENSG00000182004	556.650866932965	546.970119550281	312.307434500225	343	SNRPE
617	ENSG00000182165	4.93484811110785	0	44.4641093186762	47	TP53TG1
618	ENSG00000182179	250.690284044279	258.791755003859	44.4641093186762	52	UBA7
619	ENSG00000182326	252.664223288722	242.676517512776	61.4028176305528	25	C1S
620	ENSG00000182551	358.26997286643	289.126319692956	716.71909544628	659	ADI1
621	ENSG00000182899	3201.72945448677	2814.47883006028	2209.44276543041	2048	RPL35A
622	ENSG00000183010	434.266633777491	525.167151179993	205.381838281504	213	PYCR1
623	ENSG00000183155	44.4136329999706	51.1895779128513	136.568335764505	135	RABIF
624	ENSG00000183458	0	0	27.5254010067995	216	AC138932.1
625	ENSG00000183864	200.354833310979	254.999934417722	410.763676563008	471	TOB2
626	ENSG00000183889	80.9315090221687	44.5538918871113	212.79252316795	283	PKD1P1
627	ENSG00000184216	830.04145228834	569.721043067104	333.480819890071	343	IRAK1
628	ENSG00000184445	453.0190565997	504.312137956238	153.507044076382	237	KNTC1
629	ENSG00000184575	1412.35352939907	1338.51266690641	853.287431210785	685	XPOT
630	ENSG00000184678	8.88272659999413	9.47955146534283	105.866926949229	117	HIST2H2BE
631	ENSG00000184840	1486.37625106568	1994.49762830813	584.385436759744	544	TMED9
632	ENSG00000185201	351.361185510879	376.33819317411	197.971153395058	166	IFITM2
633	ENSG00000185567	1217.92051382142	985.873352395654	2609.61974929849	2108	AHNAK2
634	ENSG00000185630	39.4787848888628	107.118931558374	402.29432240707	210	PBX1
635	ENSG00000185813	151.993321822122	169.683971229637	301.720741805303	319	PCYT2
636	ENSG00000185862	69.0878735555099	54.0334433524541	10.5866926949229	13	EVI2B
637	ENSG00000185885	520.132990910767	591.524011437392	137.627005033998	292	IFITM1
638	ENSG00000186020	14.8045443333235	18.0111477841514	133.392327956028	112	ZNF529
639	ENSG00000186174	8.88272659999413	11.3754617584114	221.261877323888	216	BCL9L
640	ENSG00000186191	51.3224203555216	65.4089051108655	2.11733853898458	5	BPIFB4
641	ENSG00000186204	17.7654531999883	22.7509235168228	128.098981608567	70	CYP4F12
642	ENSG00000186417	169.75877502211	163.996240350431	40.229432240707	46	GLDN
643	ENSG00000186468	4425.57178604152	4116.96920139839	3023.55943366998	2702	RPS23
644	ENSG00000186479	128.306050888804	40.7620713009741	14.8213697728921	11	RGS7BP
645	ENSG00000186594	0	3.79182058613713	67.7548332475065	46	MIR22HG
646	ENSG00000186834	132.25392937769	161.152374910828	566.388059178375	706	HEXIM1
647	ENSG00000186868	0	0	10.5866926949229	48	MAPT
648	ENSG00000186918	616.856013888481	556.449671015624	310.190095961241	379	ZNF395
649	ENSG00000187239	105.605749577708	81.5241426019483	275.254010067995	200	FNBP1
650	ENSG00000187837	43.4266633777491	35.0743404217685	196.912484125566	220	HIST1H1C
651	ENSG00000188015	155.941200311008	144.089182273211	55.0508020135991	55	S100A3
652	ENSG00000188153	659.295707644008	681.579750358149	1433.43819089256	1440	COL4A5
653	ENSG00000188157	268.455737244267	332.732256433533	615.08684557502	1564	AGRN
654	ENSG00000188229	917.88174866606	940.371505362008	1393.20875865185	1819	TUBB4B
655	ENSG00000188313	448.084208488593	486.300990172087	182.091114352674	160	PLSCR1
656	ENSG00000188610	115.475445799924	265.427441029599	32.818747354261	47	FAM72B
657	ENSG00000188739	273.390585355375	293.866095425628	142.920351381459	109	RBM34
658	ENSG00000188976	815.236907955016	872.11873481154	422.409038527423	535	NOC2L
659	ENSG00000189060	1006.709014666	1038.01088545504	2122.63188533204	2272	H1F0
660	ENSG00000189190	32.5699975333118	43.605936740577	1.05866926949229	3	ZNF600
661	ENSG00000189241	315.830279110902	280.594723374148	492.281210313915	559	TSPYL1
662	ENSG00000189362	134.227868622133	97.6393800930311	33.8774166237533	20	NEMP2
663	ENSG00000189403	5625.72684666295	5340.77929557415	3265.99469638371	2898	HMGB1
664	ENSG00000196083	269.442706866488	346.951583631547	101.63224987126	130	IL1RAP
665	ENSG00000196091	583.299046732948	509.999868835444	890.340855643015	916	MYBPC1
666	ENSG00000196136	585.272985977391	471.133707827538	67.7548332475065	35	SERPINA3
667	ENSG00000196154	2478.28072139836	2057.06266797939	3930.83899762487	3569	S100A4
668	ENSG00000196177	106.59271919993	109.962796997977	235.024577827288	232	ACADSB
669	ENSG00000196230	4214.3602868861	3537.76860686594	2426.46996567633	2007	TUBB
670	ENSG00000196405	301.025734777579	262.583575589996	133.392327956028	108	EVL
671	ENSG00000196504	425.383907177496	410.464578449344	206.440507550996	209	PRPF40A
672	ENSG00000196531	3820.5594076197	2531.98819639307	1978.65286468109	1630	NACA
673	ENSG00000196535	459.927843955251	452.174604896853	758.007196956479	934	MYO18A
674	ENSG00000196754	477.69329715524	372.546372587973	181.032445083181	209	S100A2
675	ENSG00000196924	8755.40751872754	6036.57837313031	16548.059351434	13773	FLNA
676	ENSG00000196950	688.904796310656	852.21167673432	350.419528201948	432	SLC39A10
677	ENSG00000196954	628.69964935514	638.921768764106	238.200585635765	193	CASP4
678	ENSG00000197142	874.455085288311	623.754486419558	268.901994451042	190	ACSL5
679	ENSG00000197150	110.540597688816	80.576187455414	206.440507550996	258	ABCB8
680	ENSG00000197256	296.090886666471	310.929288063245	524.041288398683	490	KANK2
681	ENSG00000197381	139.162716733241	99.5352903860997	386.414283364686	294	ADARB1
682	ENSG00000197498	330.634823444226	284.386543960285	142.920351381459	157	RPF2
683	ENSG00000197565	712.592067243973	711.914315047246	1339.21662590775	1248	COL4A6
684	ENSG00000197746	3472.15913097548	3365.2407701967	6413.41843458429	6279	PSAP
685	ENSG00000197747	1110.34082499927	1129.96253466886	2030.52765888621	1867	S100A10
686	ENSG00000197774	43.4266633777491	38.8661610079056	164.093736771305	236	EME2
687	ENSG00000197956	6963.07068477317	6110.51887455999	11480.2095583744	11269	S100A6
688	ENSG00000198121	79.9445393999471	58.7732190851255	6.35201561695374	13	LPAR1
689	ENSG00000198157	498.419659221893	426.579815940427	232.907239288304	193	HMGN5
690	ENSG00000198162	262.533919510937	185.799208720719	489.105202505438	459	MAN1A2
691	ENSG00000198189	284.247251199812	245.520382952379	137.627005033998	94	HSD17B11
692	ENSG00000198408	762.927517977273	523.271240886924	1525.54241733839	1038	OGA
693	ENSG00000198431	3973.53969906404	3968.14024339251	8187.74813025337	6756	TXNRD1
694	ENSG00000198612	746.149034399507	721.393866512589	425.5850463359	457	COPS8
695	ENSG00000198722	75.0096912888393	46.4498021801798	160.917728962828	174	UNC13B
696	ENSG00000198752	400.709666621957	358.327045389959	701.897725673388	694	CDC42BPB
697	ENSG00000198901	1195.22021251032	962.174473732297	395.942306790116	379	PRC1
698	ENSG00000203705	113.501506555481	102.379155825703	28.5840702762918	38	TATDN3
699	ENSG00000203879	588.233894844055	630.390172445298	1014.20516017361	969	GDI1
700	ENSG00000203926	190.485137088763	167.788060936568	407.587668754531	313	SPANXA2
701	ENSG00000204256	253.651192910943	401.932982130536	1156.06684228558	788	BRD2
702	ENSG00000204304	39.4787848888628	217.081728556351	0	0	PBX2
703	ENSG00000204379	1354.12232168799	712.862270193781	278.430017876472	451	XAGE1A
704	ENSG00000204394	47.3745418666353	194.330805039528	0	0	VARS
705	ENSG00000204463	0	4.73977573267141	19.0560468508612	151	BAG6
706	ENSG00000205302	612.908135399595	620.910620979955	237.141916366273	322	SNX2
707	ENSG00000205403	91.788174866606	76.7843668692769	10.5866926949229	0	CFI
708	ENSG00000205420	74.0227216666177	63.5129948177969	3.17600780847687	5	KRT6A
709	ENSG00000205572	0	0	62.4614869000451	31	SERF1B
710	ENSG00000205755	79.9445393999471	78.6802771623455	10.5866926949229	11	CRLF2
711	ENSG00000206073	423.409967933053	397.193206397864	10.5866926949229	3	SERPINB4
712	ENSG00000206195	46.3875722444138	63.5129948177969	138.68567430349	182	DUXAP8
713	ENSG00000206315	28.6221190444255	21.8029683702885	0	0	PBX2
714	ENSG00000206376	177.654531999883	122.286213902922	0	0	EHMT2
715	ENSG00000206567	16.7784835777667	13.27137205148	75.1655181339525	64	AC022007.1
716	ENSG00000211448	1872.28137335432	1507.24868298951	101.63224987126	122	DIO2
717	ENSG00000213390	278.325433466483	193.382849892994	97.3975727932906	91	ARHGAP19
718	ENSG00000213424	36.5178760221981	44.5538918871113	2.11733853898458	3	KRT222
719	ENSG00000213626	54.2833292221863	63.5129948177969	10.5866926949229	11	LBH
720	ENSG00000213977	125.345142022139	120.390303609854	295.368726188349	335	TAX1BP3
721	ENSG00000213983	289.18209931092	270.167216762271	486.987863966453	487	AP1G2
722	ENSG00000214078	361.230881733094	400.985026984002	655.316277815727	662	CPNE1
723	ENSG00000214176	65.1399950666236	36.0222955683027	155.624382615367	178	PLEKHM1P1
724	ENSG00000214485	389.85300077752	98.5873352395654	0	0	RPL7P1
725	ENSG00000214655	187.524228222098	156.412599178157	656.374947085219	415	ZSWIM8
726	ENSG00000215190	225.029073866518	270.167216762271	15.8800390423843	13	LINC00680
727	ENSG00000215252	207.26362066653	314.721108649382	471.107824924069	622	GOLGA8B
728	ENSG00000219481	129.293020511026	184.851253574185	488.046533235945	340	NBPF1
729	ENSG00000220323	39.4787848888628	33.1784301286999	80.458864481414	200	HIST2H2BD
730	ENSG00000221963	525.067839021875	547.918074696815	212.79252316795	164	APOL6
731	ENSG00000224313	84.879387511055	36.970250714837	0	0	DXO
732	ENSG00000224596	74.0227216666177	74.8884565762083	10.5866926949229	14	ZMIZ1-AS1
733	ENSG00000224687	0	1.89591029306857	4.23467707796916	99	RASAL2-AS1
734	ENSG00000225138	120.410293911031	204.758311651405	363.123559435855	805	SLC9A3-AS1
735	ENSG00000225151	178.641501622104	199.070580772199	386.414283364686	566	GOLGA2P7
736	ENSG00000225859	187.524228222098	252.156068978119	538.862658171575	609	DDX39B
737	ENSG00000225987	0	0	24.3493931983227	21	PBX2
738	ENSG00000226103	68.1009039332883	65.4089051108655	0	0	C6orf47
739	ENSG00000226752	80.9315090221687	53.0854882059198	394.883637520624	171	CUTALP
740	ENSG00000227028	1.97393924444314	1.89591029306857	48.6987863966453	27	SLC8A1-AS1
741	ENSG00000227460	3.94787848888628	23.6988786633571	250.904616869673	183	SYNGAP1
742	ENSG00000227746	265.494828377602	170.631926376171	0	0	C4A
743	ENSG00000228163	146.071504088792	75.8364117227426	13.7627005033998	29	HLA-DPA1
744	ENSG00000229117	7868.12182835035	7793.13925965834	5908.43319303647	5842	RPL41
745	ENSG00000229314	45.4006026221922	38.8661610079056	0	4	ORM1
746	ENSG00000229861	182.58938011099	323.25270496819	75.1655181339525	61	MRPS18B
747	ENSG00000230624	350.374215888657	310.929288063245	743.185827183587	574	DDX39B
748	ENSG00000230961	24.6742405555392	14.2193271980142	0	0	MSH5
749	ENSG00000231617	29.6090886666471	33.1784301286999	101.63224987126	101	DAXX
750	ENSG00000231631	119.42332428881	68.2527705504683	0	0	PSMB8
751	ENSG00000232445	14.8045443333235	21.8029683702885	0	0	AC006329.1
752	ENSG00000232691	0	0	22.2320546593381	65	ZNRD1ASP
753	ENSG00000232774	226.016043488739	224.665369728625	81.5175337509063	81	FLJ22447
754	ENSG00000232804	0	0	319.718119386671	0	HSPA1B
755	ENSG00000234851	1368.92686602132	1138.49413098767	833.172715090432	691	RPL23AP42
756	ENSG00000235067	3810.68971139748	3656.26300018273	2171.33067172869	2280	TUBB
757	ENSG00000235109	250.690284044279	214.237863116748	557.918705022436	436	ZSCAN31
758	ENSG00000235360	0	0	68.8135025169988	45	C6orf47
759	ENSG00000235703	7.89575697777256	6.63568602573998	92.1042264458292	37	LINC00894
760	ENSG00000235715	228.976952355404	272.063127055339	91.0455571763369	131	PSMB8
761	ENSG00000235720	16.7784835777667	25.5947889564256	0	0	GABPAP
762	ENSG00000236515	0	0	25.4080624678149	55	ZBTB9
763	ENSG00000237352	68.1009039332883	93.847559506894	0	0	LINC01358
764	ENSG00000237599	56.2572684666295	24.6468338098913	0	0	TAP2
765	ENSG00000237649	290.169068933141	234.144921193968	111.16027329669	102	KIFC1
766	ENSG00000237945	526.054808644097	125.130079342525	86.8108800983677	45	LINC00649
767	ENSG00000239672	955.386594310479	823.773022338292	553.684027944467	459	NME1
768	ENSG00000239697	72.0487824221746	45.5018470336456	6.35201561695374	10	TNFSF12
769	ENSG00000240184	100.6709014666	108.066886704908	33.8774166237533	21	PCDHGC3
770	ENSG00000242265	1395.5750458213	1333.77289117374	12762.2580437295	11078	PEG10
771	ENSG00000242335	122.384233155475	127.025989635594	17.9973775813689	16	CFB
772	ENSG00000242732	21.7133316888745	27.4906992494942	92.1042264458292	100	RTL5
773	ENSG00000244122	113.501506555481	136.505541100937	38.1120937017224	10	UGT1A7
774	ENSG00000244242	16.7784835777667	10.4275066118771	53.9921327441068	163	IFITM10
775	ENSG00000244509	297.077856288692	263.531530736531	101.63224987126	61	APOBEC3C
776	ENSG00000244754	84.879387511055	96.6914249464968	722.012441793741	654	N4BP2L2
777	ENSG00000245017	45.4006026221922	11.3754617584114	0	0	LINC02453
778	ENSG00000247774	12.8306050888804	36.0222955683027	0	0	PCED1B-AS1
779	ENSG00000248187	73.0357520443961	76.7843668692769	10.5866926949229	14	AC078850.1
780	ENSG00000249790	9.8696962222157	7.58364117227426	118.570958183136	102	AC092490.1
781	ENSG00000250320	1.97393924444314	0.947955146534283	30.7014088152764	28	AC113383.1
782	ENSG00000250644	81.9184786443903	139.34940654054	233.965908557796	353	AC068580.4
783	ENSG00000250802	115.475445799924	118.494393316785	27.5254010067995	46	ZBED3-AS1
784	ENSG00000251562	1533.75079293232	1279.73944782128	3652.4089797484	1914	MALAT1
785	ENSG00000253366	0	0	38.1120937017224	10	AC139272.1
786	ENSG00000253368	62.1790861999589	74.8884565762083	265.725986642565	305	TRNP1
787	ENSG00000254166	2227.59043735408	2329.12579503473	223.379215862873	172	CASC19
788	ENSG00000254986	153.967261066565	164.944195496965	493.339879583407	505	DPP3
789	ENSG00000256671	56.2572684666295	88.1598286276883	13.7627005033998	9	LIMS4
790	ENSG00000257207	18.7524228222098	17.0631926376171	0	0	AC112229.3
791	ENSG00000258947	614.882074644038	564.981267334432	1121.13075639233	1529	TUBB3
792	ENSG00000259207	160.876048422116	103.327110972237	321.835457925656	281	ITGB3
793	ENSG00000260075	0	0	71.9895103254757	50	NSFP1
794	ENSG00000260097	0	0	10.5866926949229	27	SPDYE6
795	ENSG00000260537	33.5569671555334	63.5129948177969	0	0	AC012184.2
796	ENSG00000260604	603.038439177379	564.981267334432	230.789900749319	207	AL590004.3
797	ENSG00000261716	63.1660558221805	82.4720977484826	237.141916366273	216	HIST2H2BC
798	ENSG00000263155	35.5309063999765	53.0854882059198	123.864304530598	166	MYZAP
799	ENSG00000264364	286.221190444255	281.542678520682	470.049155654577	477	DYNLL2
800	ENSG00000264920	4.93484811110785	4.73977573267141	67.7548332475065	40	AC018521.5
801	ENSG00000265681	5078.9456759522	5170.14736919798	3715.92913591794	3488	RPL17
802	ENSG00000265992	71.061812799953	51.1895779128513	172.563090927243	144	ESRG
803	ENSG00000266173	130.279990133247	130.817810221731	269.960663720534	267	STRADA
804	ENSG00000269693	0	0	25.4080624678149	32	AC010422.6
805	ENSG00000269713	358.26997286643	420.892085061221	627.790876808928	651	NBPF9
806	ENSG00000269968	1312.66959755469	2011.56082094575	3564.53943038054	4683	AC006064.4
807	ENSG00000270276	32.5699975333118	25.5947889564256	280.547356415457	314	HIST2H4B
808	ENSG00000271254	128.306050888804	94.7955146534283	296.427395457841	248	AC240274.1
809	ENSG00000271605	47.3745418666353	49.2936676197827	7.41068488644603	8	MILR1
810	ENSG00000272693	0.98696962222157	0.947955146534283	45.5227785881684	43	AC073107.1
811	ENSG00000273594	531.976626377426	710.018404754178	1012.08782163463	1164	EEF1D
812	ENSG00000273711	0.98696962222157	0.947955146534283	473.225163463053	3	AC005520.5
813	ENSG00000273772	287.208160066477	342.211807898876	128.098981608567	165	SMN2
814	ENSG00000273833	0	0	27.5254010067995	51	AC012314.3
815	ENSG00000273859	24.6742405555392	41.7100264475084	0	0	RASSF7
816	ENSG00000273873	44.4136329999706	85.3159631880854	317.600780847687	414	BDP1
817	ENSG00000274276	35.5309063999765	61.6170845247284	5.29334634746145	4	CBSL
818	ENSG00000274305	229.963921977626	267.323351322668	514.513264973253	771	LENG8
819	ENSG00000274487	5.92181773332942	0	55.0508020135991	103	AC244154.1
820	ENSG00000274950	489.536932621898	390.557520372124	128.098981608567	26	RPS9
821	ENSG00000275035	0	3.79182058613713	26.4667317373072	122	CCDC92
822	ENSG00000275079	514.211173177438	452.174604896853	299.603403266318	232	LPCAT1
823	ENSG00000275216	90.8012052443844	101.431200679168	262.549978834088	236	AL161431.1
824	ENSG00000275338	70.0748431777314	77.7323220158112	211.733853898458	169	RAB11FIP3
825	ENSG00000276550	174.693623133218	172.527836669239	561.094712830913	482	HERC2P2
826	ENSG00000276561	0	2.84386543960285	30.7014088152764	46	IRF7
827	ENSG00000277086	9.8696962222157	0	384.296944825701	319	MTMR10
828	ENSG00000277104	0	0	62.4614869000451	8	TADA2A
829	ENSG00000277203	106.59271919993	112.80666243758	246.669939791703	238	F8A1
830	ENSG00000277429	112.514536933259	132.7137205148	4.23467707796916	25	SERF1B
831	ENSG00000277600	11.8436354666588	0	89.9868879068446	89	CNOT3
832	ENSG00000278550	21.7133316888745	14.2193271980142	135.509666495013	69	SLC43A2
833	ENSG00000278828	18.7524228222098	29.3866095425628	100.573580601767	84	HIST1H3H
834	ENSG00000281398	348.400276644214	347.899538778082	189.50179923912	130	SNHG4
835	ENSG00000281931	39.4787848888628	60.6691293781941	0	0	SCG5
836	ENSG00000282810	25.6612101777608	10.4275066118771	99.5149113322752	88	MIR210HG
837	ENSG00000282825	132.25392937769	102.379155825703	272.078002259518	502	CTIF
838	ENSG00000282895	80.9315090221687	73.940501429674	19.0560468508612	22	RINL
839	ENSG00000282899	56.2572684666295	43.605936740577	6.35201561695374	8	E2F2
840	ENSG00000283239	27.6351494222039	47.3977573267141	0	0	KBTBD11-OT1
841	ENSG00000283918	148.045443333235	131.765765368265	301.720741805303	327	MRNIP
842	ENSG00000284099	524.080869399653	780.167085597715	2282.49094502538	2545	AC008393.2
843	ENSG00000284320	57.244238088851	78.6802771623455	0	0	AC127537.3
844	ENSG00000284832	302.0127043998	406.672757863207	849.052754132816	1130	POLR2A
845	ENSG00000284946	258.586041022051	197.174670479131	109.042934757706	96	AC068831.7
846	ENSG00000285485	89.8142356221628	69.2007256970026	17.9973775813689	11	NFATC4
847	ENSG00000285816	0	0	100.573580601767	102	AP000944.2
